stn,wban,date,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
023160,99999,2022-01-24,2022,01,24,5.1,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,18.3,,0.0,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-02-04,2022,02,04,24.9,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,33.1,,13.5,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-03-15,2022,03,15,16.9,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,43.5,,-1.3,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-01-11,2022,01,11,28.5,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,31.8,,23.5,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-03-11,2022,03,11,28.1,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,41.4,,17.6,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-01-28,2022,01,28,25.3,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,29.5,,15.3,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-02-08,2022,02,08,21.3,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,36.1,,11.7,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-03-04,2022,03,04,8.1,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,32.4,,-7.8,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-04-06,2022,04,06,24.1,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,36.5,,5.7,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-01-21,2022,01,21,19.5,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,25.2,,12.2,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-03-22,2022,03,22,25.4,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,38.8,,10.4,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-07-31,2022,07,31,58.9,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,73.0,,44.4,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-03-28,2022,03,28,36.5,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,46.0,,29.7,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-03-21,2022,03,21,26.9,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,44.1,*,11.8,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-02-19,2022,02,19,6.5,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,21.6,,-8.1,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-02-25,2022,02,25,23.0,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,35.6,,7.0,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-03-12,2022,03,12,15.1,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,38.1,,5.9,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-04-02,2022,04,02,19.4,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,36.5,*,0.0,,0.0,I,999.9,0,0,0,0,0,0
023160,99999,2022-02-13,2022,02,13,35.4,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,39.2,,32.7,,0.0,I,999.9,0,0,0,0,0,0
024285,99999,2022-03-15,2022,03,15,28.9,4,22.5,4,9999.9,0,999.9,0,6.2,4,1.7,4,6,999.9,35.6,*,15.8,*,0.0,I,999.9,0,0,0,0,0,0
028630,99999,2022-07-08,2022,07,08,57.2,4,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,0,999.9,999.9,59.7,,56.1,,0.0,I,999.9,0,0,0,0,0,0
029560,99999,2022-07-20,2022,07,20,61.9,4,50.3,4,1015.9,4,4.0,4,999.9,0,999.9,0,999.9,999.9,75.4,,52.3,*,0.0,I,999.9,0,0,0,0,0,0
029560,99999,2022-04-14,2022,04,14,35.6,4,29.8,4,1021.0,4,8.4,4,999.9,0,999.9,0,999.9,999.9,41.0,,30.9,,0.0,I,0.4,0,0,0,0,0,0
030180,99999,2022-02-14,2022,02,14,43.2,4,40.5,4,9999.9,0,999.9,0,5.0,4,13.7,4,15.9,999.9,44.6,*,42.8,*,99.99,,999.9,1,0,0,0,0,10000
030180,99999,2022-02-21,2022,02,21,47.8,4,43.2,4,9999.9,0,999.9,0,3.9,4,25.3,4,28,42.0,48.2,*,46.4,*,99.99,,999.9,1,0,0,0,0,10000
030650,99999,2022-07-22,2022,07,22,42.0,4,41.7,4,9999.9,0,999.9,0,999.9,0,5.8,4,6,999.9,44.8,*,41.0,*,0.0,I,999.9,0,0,0,0,0,0
031140,99999,2022-06-06,2022,06,06,64.4,4,48.2,4,9999.9,0,999.9,0,6.2,4,10.5,4,12,999.9,66.2,*,62.6,*,0.0,I,999.9,0,0,0,0,0,0
033475,99999,2022-02-20,2022,02,20,50.9,4,48.7,4,9999.9,0,999.9,0,2.6,4,24.8,4,26,41.0,51.8,*,50.0,*,99.99,,999.9,1,0,0,0,0,10000
033475,99999,2022-01-29,2022,01,29,49.1,4,48.2,4,9999.9,0,999.9,0,2.1,4,18.3,4,22,32.1,50.0,*,48.2,*,99.99,,999.9,1,0,0,0,0,10000
034145,99999,2022-01-24,2022,01,24,36.0,4,32.0,4,9999.9,0,999.9,0,2.3,4,1.7,4,2.9,999.9,37.4,*,35.6,*,0.0,I,999.9,0,0,0,0,0,0
036270,99999,2022-05-03,2022,05,03,52.0,4,48.7,4,9999.9,0,999.9,0,999.9,0,1.7,4,2.9,999.9,60.6,,50.4,,0.0,G,999.9,0,0,0,0,0,0
036270,99999,2022-04-30,2022,04,30,43.7,4,35.3,4,9999.9,0,999.9,0,999.9,0,1.2,4,2.9,999.9,62.4,,31.8,,0.0,G,999.9,0,0,0,0,0,0
037970,35047,2022-04-24,2022,04,24,50.8,4,46.3,4,1006.4,4,0.5,4,999.9,0,13.2,4,15.9,999.9,55.4,,47.7,,0.0,G,999.9,0,0,0,0,0,0
037970,35047,2022-04-30,2022,04,30,46.2,4,41.1,4,1029.9,4,23.8,4,999.9,0,7.5,4,12,999.9,56.3,,44.4,,0.0,G,999.9,0,0,0,0,0,0
037970,35047,2022-04-29,2022,04,29,47.0,4,41.9,4,1031.4,4,25.3,4,999.9,0,9.4,4,9.9,999.9,51.6,,44.6,,0.0,G,999.9,0,0,0,0,0,0
038060,99999,2022-07-14,2022,07,14,64.0,4,52.3,4,9999.9,0,999.9,0,6.2,4,19.3,4,24.1,999.9,66.2,*,62.6,*,0.0,I,999.9,0,0,0,0,0,0
038060,99999,2022-01-08,2022,01,08,50.9,4,50.0,4,9999.9,0,999.9,0,3.4,4,18.7,4,21,32.1,51.8,*,50.0,*,99.99,,999.9,1,0,0,0,0,10000
040130,99999,2022-05-23,2022,05,23,39.3,4,33.7,4,1004.2,4,999.9,0,43.5,4,11.3,4,14,999.9,47.3,,34.7,,0.0,I,999.9,0,0,0,0,0,0
040130,99999,2022-06-16,2022,06,16,48.8,4,41.0,4,1003.7,4,999.9,0,43.5,4,7,4,8.9,999.9,51.8,*,45.9,*,99.99,,999.9,1,0,0,0,0,10000
040130,99999,2022-02-08,2022,02,08,31.6,4,27.1,4,973.5,4,999.9,0,23.3,4,15.8,4,24.1,999.9,34.3,,28.4,,0.0,I,5.9,0,0,0,0,0,0
040130,99999,2022-07-30,2022,07,30,45.9,4,40.9,4,1007.3,4,999.9,0,46.6,4,3,4,5.1,999.9,54.0,,40.6,,0.0,I,999.9,0,0,0,0,0,0
040130,99999,2022-07-11,2022,07,11,52.9,4,48.7,4,995.1,4,999.9,0,38.1,4,8.3,4,17.1,999.9,55.6,,52.0,,99.99,,999.9,1,0,0,0,0,10000
040650,99999,2022-03-29,2022,03,29,28.0,4,19.8,4,9999.9,0,999.9,0,6.2,4,12,4,13,999.9,28.4,*,26.6,*,0.0,I,999.9,0,0,0,0,0,0
040650,99999,2022-06-25,2022,06,25,40.1,4,37.0,4,9999.9,0,999.9,0,6.2,4,12.5,4,15,999.9,41.0,*,39.2,*,0.0,I,999.9,0,0,0,0,0,0
040650,99999,2022-08-18,2022,08,18,50.0,4,46.4,4,9999.9,0,999.9,0,4.7,4,10.7,4,13,999.9,51.8,*,48.2,*,0.0,I,999.9,1,0,0,0,0,0
040650,99999,2022-01-09,2022,01,09,36.5,4,34.2,4,9999.9,0,999.9,0,6.2,4,19,4,22,35.0,37.4,*,35.6,*,0.0,I,999.9,0,0,0,0,0,0
040690,99999,2022-01-19,2022,01,19,17.0,4,7.5,4,9999.9,0,999.9,0,999.9,0,3,4,4.1,999.9,20.1,,15.3,,0.0,I,999.9,0,0,0,0,0,0
040690,99999,2022-01-26,2022,01,26,23.7,4,18.6,4,9999.9,0,999.9,0,999.9,0,2.5,4,4.1,999.9,25.2,,22.3,,0.0,I,999.9,0,0,0,0,0,0
040690,99999,2022-01-21,2022,01,21,39.7,4,26.5,4,9999.9,0,999.9,0,999.9,0,16.5,4,20,999.9,42.8,,37.4,,0.0,I,999.9,0,0,0,0,0,0
040690,99999,2022-01-23,2022,01,23,27.8,4,18.2,4,9999.9,0,999.9,0,999.9,0,14,4,16.9,999.9,28.0,,27.1,,0.0,I,999.9,0,0,0,0,0,0
040690,99999,2022-02-05,2022,02,05,19.3,4,16.0,4,9999.9,0,999.9,0,999.9,0,4.8,4,8,999.9,20.3,,17.8,,0.0,I,999.9,0,0,0,0,0,0
040690,99999,2022-02-12,2022,02,12,19.9,4,13.1,4,9999.9,0,999.9,0,999.9,0,1,4,1.9,999.9,20.8,*,17.4,,0.0,I,999.9,0,0,0,0,0,0
040730,99999,2022-07-21,2022,07,21,52.0,4,43.0,4,1020.3,4,999.9,0,34.2,4,4.5,4,12,999.9,59.5,,41.5,,99.99,,999.9,1,0,0,0,0,10000
040730,99999,2022-01-08,2022,01,08,30.0,4,27.0,4,984.9,4,999.9,0,34.2,4,15.5,4,18.1,999.9,32.4,,18.7,,0.0,I,13.8,0,0,0,0,0,0
040730,99999,2022-08-19,2022,08,19,46.7,4,44.2,4,987.8,4,999.9,0,14.8,4,10,4,11.1,999.9,54.9,,44.4,*,99.99,,999.9,1,0,0,0,0,10000
040730,99999,2022-03-24,2022,03,24,30.5,4,25.4,4,1015.2,4,999.9,0,20.5,4,18.3,4,28,999.9,41.0,,21.7,*,0.0,I,999.9,0,0,0,0,0,0
040730,99999,2022-02-05,2022,02,05,17.8,4,15.8,4,981.0,4,999.9,0,2.0,4,6.2,4,12,999.9,22.8,,14.0,,99.99,,14.2,1,0,1,0,0,0
040730,99999,2022-06-14,2022,06,14,55.9,4,44.3,4,999.1,4,999.9,0,40.4,4,9.5,4,13,999.9,64.2,,45.3,,0.0,I,999.9,0,0,0,0,0,0
040730,99999,2022-08-14,2022,08,14,41.8,4,39.3,4,1009.5,4,999.9,0,19.3,4,11.3,4,13,999.9,53.1,,39.0,*,99.99,,999.9,1,0,0,0,0,10000
040730,99999,2022-06-30,2022,06,30,58.5,4,44.6,4,1005.8,4,999.9,0,43.5,4,13.2,4,15.9,999.9,63.9,,52.9,,99.99,,999.9,1,0,0,0,0,10000
040730,99999,2022-06-27,2022,06,27,44.0,4,41.4,4,1003.6,4,999.9,0,21.7,4,5.5,4,8,999.9,48.0,,34.7,,0.0,I,999.9,0,0,0,0,0,0
040730,99999,2022-02-03,2022,02,03,18.7,4,16.0,4,987.7,4,999.9,0,12.7,4,12.2,4,21,999.9,20.7,,10.4,,99.99,,999.9,1,0,0,0,1000,1000
040730,99999,2022-04-06,2022,04,06,22.4,4,9999.9,0,1011.0,4,999.9,0,3.3,4,14.2,4,15,999.9,24.6,,20.7,,99.99,,999.9,1,0,0,0,1000,1000
040730,99999,2022-08-31,2022,08,31,55.5,4,46.8,4,1011.7,4,999.9,0,40.4,4,25,4,29.9,999.9,57.7,,52.3,,99.99,,999.9,1,0,0,0,0,10000
040730,99999,2022-04-01,2022,04,01,35.9,4,29.9,4,1023.7,4,999.9,0,44.3,4,2.7,4,4.1,999.9,39.6,,28.9,,99.99,,999.9,1,0,0,0,0,10000
040730,99999,2022-05-30,2022,05,30,57.2,4,30.6,4,1020.5,4,999.9,0,43.5,4,6.7,4,8.9,999.9,60.6,,29.8,,0.0,I,999.9,0,0,0,0,0,0
040730,99999,2022-06-29,2022,06,29,50.0,4,46.8,4,1009.8,4,999.9,0,16.8,4,5,4,8.9,999.9,53.2,,44.6,,99.99,,999.9,1,0,0,0,0,10000
040730,99999,2022-04-03,2022,04,03,32.6,4,28.4,4,1006.3,4,999.9,0,3.6,4,11.7,4,15.9,999.9,37.8,,29.7,,99.99,,999.9,1,1,0,0,0,0
040730,99999,2022-08-16,2022,08,16,48.4,4,31.5,4,1015.3,4,999.9,0,43.5,4,5,4,8,999.9,55.0,,28.2,,0.0,I,999.9,0,0,0,0,0,0
040770,99999,2022-05-03,2022,05,03,32.7,4,32.0,4,1011.1,4,999.9,0,999.9,0,15.2,4,17.1,999.9,34.2,,31.6,,0.0,I,999.9,0,0,0,0,0,0
040850,99999,2022-07-30,2022,07,30,45.2,4,40.1,4,1001.7,4,999.9,0,31.1,4,6.5,4,12,999.9,46.8,,40.6,,99.99,,999.9,1,0,0,0,0,10000
040850,99999,2022-04-30,2022,04,30,51.9,4,35.2,4,1018.9,4,999.9,0,43.5,4,12,4,18.1,999.9,62.2,,39.2,,0.0,I,999.9,0,0,0,0,0,0
041310,99999,2022-06-24,2022,06,24,41.0,4,37.4,4,9999.9,0,999.9,0,6.2,4,15.8,4,18.1,999.9,42.8,*,39.2,*,99.99,,999.9,1,0,0,0,0,10000
041460,99999,2022-05-14,2022,05,14,43.0,4,38.3,4,1004.5,4,999.9,0,999.9,0,15.2,4,26,999.9,44.1,,40.5,*,0.0,I,999.9,0,0,0,0,0,0
041460,99999,2022-05-15,2022,05,15,49.6,4,47.8,4,1015.0,4,999.9,0,999.9,0,9.8,4,12,999.9,51.4,,48.4,,0.0,I,999.9,0,0,0,0,0,0
060160,99999,2022-03-16,2022,03,16,41.0,4,40.5,4,9999.9,0,999.9,0,4.5,4,7,4,8.9,999.9,42.8,*,9999.9,,0.0,I,999.9,0,0,0,0,0,0
060170,99999,2022-07-16,2022,07,16,59.0,4,51.8,4,9999.9,0,999.9,0,6.2,4,12.2,4,18.1,22.9,9999.9,,9999.9,,0.0,I,999.9,0,0,0,0,0,0
060660,99999,2022-06-05,2022,06,05,58.6,4,50.0,4,9999.9,0,999.9,0,6.2,4,4.3,4,5.1,999.9,64.4,*,53.6,*,0.0,I,999.9,0,0,0,0,0,0
070530,99999,2022-03-10,2022,03,10,48.3,4,36.4,4,1019.3,4,8.7,4,11.8,4,6.6,4,11.1,999.9,63.0,,34.0,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-01-03,2022,01,03,51.8,4,47.6,4,1015.3,4,4.8,4,10.7,4,10,4,15,999.9,55.2,,49.5,,0.0,G,999.9,1,0,0,0,0,10000
070530,99999,2022-02-23,2022,02,23,45.3,4,42.3,4,1026.1,4,15.3,4,11.1,4,2.4,4,2.9,999.9,53.1,,34.7,,0.02,G,999.9,1,0,0,0,0,0
070530,99999,2022-09-01,2022,09,01,69.2,4,54.5,4,1015.8,4,5.6,4,30.3,4,5.7,4,8.9,999.9,84.2,,54.3,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-05-01,2022,05,01,50.6,4,39.2,4,1023.5,4,12.9,4,20.4,4,8,4,11.1,999.9,62.6,,37.0,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-01-28,2022,01,28,42.7,4,41.7,4,1036.7,4,25.7,4,3.8,4,3.5,4,5.1,999.9,47.1,,38.3,,0.0,E,999.9,1,0,0,0,0,0
070530,99999,2022-04-27,2022,04,27,52.0,4,40.4,4,1023.2,4,12.6,4,12.1,4,8.5,4,12,999.9,64.8,,38.7,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-05-10,2022,05,10,66.1,4,50.4,4,1018.5,4,8.2,4,15.5,4,5.7,4,12,999.9,81.0,,50.5,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-02-15,2022,02,15,44.6,4,40.9,4,1014.0,4,3.3,4,25.5,4,8.7,4,13,999.9,49.6,,37.9,,0.06,G,999.9,1,0,0,0,0,10000
070530,99999,2022-02-18,2022,02,18,49.5,4,41.2,4,1008.7,4,998.2,4,22.5,4,13.5,4,22,999.9,54.3,,47.3,,0.01,G,999.9,0,0,0,0,0,0
070530,99999,2022-02-21,2022,02,21,45.9,4,37.9,4,1013.7,4,3.1,4,12.6,4,14.8,4,17.1,999.9,53.6,,40.5,,0.14,G,999.9,0,0,0,0,0,0
070530,99999,2022-08-17,2022,08,17,66.9,4,59.9,4,1009.9,4,999.8,4,13.1,4,1.5,4,4.1,999.9,79.5,,59.0,,0.02,F,999.9,0,0,0,0,0,0
070530,99999,2022-07-15,2022,07,15,68.7,4,46.7,4,1022.7,4,12.4,4,27.3,4,5.3,4,7,999.9,80.2,,52.5,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-05-11,2022,05,11,61.4,4,52.1,4,1014.0,4,3.8,4,19.1,4,7.5,4,14,999.9,75.2,,45.3,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-02-16,2022,02,16,53.2,4,50.6,4,1006.9,4,996.5,4,21.0,4,14.2,4,15,999.9,59.0,,47.5,,0.23,G,999.9,1,0,0,0,0,10000
070530,99999,2022-01-17,2022,01,17,39.9,4,39.2,4,1037.3,4,26.3,4,3.6,4,2.5,4,5.1,999.9,46.8,,35.8,,0.0,G,999.9,1,0,0,0,0,0
070530,99999,2022-04-08,2022,04,08,41.3,4,37.8,4,1000.3,4,989.7,4,18.8,4,8,4,13,999.9,51.8,,34.5,,0.16,G,999.9,1,0,0,0,0,10000
070530,99999,2022-01-19,2022,01,19,40.2,4,38.5,4,1029.2,4,18.3,4,4.8,4,4.5,4,8,999.9,43.2,,36.5,,0.0,G,999.9,1,0,0,0,0,10000
070530,99999,2022-06-04,2022,06,04,65.4,4,59.0,4,1015.8,4,5.6,4,7.8,4,5.5,4,11.1,999.9,82.8,,57.9,,0.01,G,999.9,1,0,0,0,0,10000
070530,99999,2022-06-18,2022,06,18,81.6,4,59.9,4,1014.8,4,4.9,4,15.7,4,4.2,4,8,999.9,97.3,,60.6,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-05-29,2022,05,29,52.6,4,41.4,4,1017.4,4,6.8,4,30.8,4,8,4,9.9,999.9,61.7,,41.4,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-06-23,2022,06,23,71.2,4,59.5,4,1009.8,4,999.7,4,25.3,4,7.2,4,9.9,999.9,81.9,,63.0,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-04-28,2022,04,28,55.4,4,42.4,4,1026.0,4,15.5,4,13.0,4,7.8,4,12,999.9,69.4,,41.5,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-06-06,2022,06,06,61.6,4,51.9,4,1017.4,4,7.1,4,20.0,4,5.7,4,8,999.9,71.6,,50.5,,0.24,G,999.9,0,0,0,0,0,0
070530,99999,2022-08-18,2022,08,18,68.1,4,58.4,4,1013.6,4,3.5,4,14.8,4,5.7,4,12,999.9,82.8,,55.2,,0.12,G,999.9,0,0,0,0,0,0
070530,99999,2022-03-24,2022,03,24,48.9,4,33.9,4,1028.2,4,17.5,4,14.0,4,3.5,4,6,999.9,67.8,,34.5,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-06-25,2022,06,25,61.4,4,55.4,4,1011.2,4,0.9,4,28.4,4,5.8,4,7,999.9,69.3,,59.7,,0.19,G,999.9,1,0,0,0,0,10000
070530,99999,2022-06-02,2022,06,02,59.9,4,44.1,4,1018.3,4,8.0,4,24.7,4,6.7,4,9.9,999.9,73.6,,44.1,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-06-07,2022,06,07,64.2,4,55.3,4,1014.6,4,4.4,4,26.6,4,7.2,4,12,999.9,72.7,,57.6,,0.12,G,999.9,1,0,0,0,0,10000
070530,99999,2022-08-15,2022,08,15,69.2,4,59.9,4,1005.2,4,995.1,4,19.6,4,3.2,4,6,999.9,82.6,,56.3,,0.18,G,999.9,0,0,0,0,0,0
070530,99999,2022-03-22,2022,03,22,50.9,4,33.4,4,1028.8,4,18.1,4,15.8,4,5.2,4,8.9,999.9,65.1,,38.5,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-06-17,2022,06,17,76.0,4,54.3,4,1021.8,4,11.7,4,24.1,4,3.7,4,8,999.9,92.7,,55.8,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-02-14,2022,02,14,48.4,4,40.8,4,1003.5,4,993.0,4,32.6,4,13,4,22.9,999.9,54.5,,43.2,,0.02,G,999.9,0,0,0,0,0,0
070530,99999,2022-01-01,2022,01,01,51.4,4,47.7,4,1024.3,4,13.8,4,9.5,4,2.7,4,4.1,999.9,59.2,,43.2,,0.0,G,999.9,1,0,0,0,0,0
070530,99999,2022-04-20,2022,04,20,52.9,4,42.5,4,1012.1,4,1.6,4,14.6,4,6.6,4,11.1,999.9,67.3,,41.5,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-06-11,2022,06,11,64.9,4,55.6,4,1023.2,4,12.9,4,27.2,4,3.3,4,7,999.9,75.9,,53.2,,0.01,G,999.9,0,0,0,0,0,0
070530,99999,2022-01-08,2022,01,08,42.0,4,39.4,4,1009.5,4,998.9,4,21.9,4,11.7,4,22,999.9,48.0,,32.2,,0.21,G,999.9,1,0,0,0,0,10000
070530,99999,2022-03-06,2022,03,06,39.7,4,30.1,4,1022.9,4,12.1,4,4.7,4,9.5,4,13,999.9,46.8,,32.9,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-07-31,2022,07,31,69.3,4,58.8,4,1019.5,4,9.3,4,32.6,4,6.2,4,9.9,999.9,81.3,,55.6,,0.0,G,999.9,0,0,0,0,0,0
070530,99999,2022-03-30,2022,03,30,49.6,4,46.5,4,1003.3,4,992.9,4,2.5,4,4,4,8,999.9,56.5,,46.4,,0.11,G,999.9,1,0,0,0,0,10000
070530,99999,2022-08-29,2022,08,29,70.5,4,50.0,4,1018.0,4,7.8,4,31.1,4,11,4,13,999.9,82.8,,59.7,,0.0,G,999.9,0,0,0,0,0,0
073140,99999,2022-08-21,2022,08,21,66.0,4,60.6,4,1019.0,4,16.3,4,999.9,0,4,4,6,999.9,70.3,,63.5,,0.0,G,999.9,0,0,0,0,0,0
073140,99999,2022-07-31,2022,07,31,67.2,4,63.2,4,1021.4,4,18.7,4,999.9,0,10.2,4,15,999.9,70.2,,65.1,*,0.0,E,999.9,0,0,0,0,0,0
075600,99999,2022-03-28,2022,03,28,40.6,4,19.2,4,9999.9,0,850.5,4,12.4,4,18.6,4,21,999.9,41.2,*,40.1,*,0.0,A,999.9,0,0,0,0,0,0
083480,99999,2022-02-18,2022,02,18,43.7,4,40.1,4,9999.9,0,999.9,0,4.4,4,1.5,4,2.9,999.9,55.4,*,33.8,*,0.0,I,999.9,1,0,0,0,0,0
085020,99999,2022-05-28,2022,05,28,60.0,4,46.3,4,1016.2,4,14.0,4,999.9,0,14.6,4,15.5,999.9,63.7,*,57.7,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-06-06,2022,06,06,65.5,4,64.6,4,1018.8,4,16.6,4,999.9,0,15.5,4,15.5,999.9,65.8,*,65.1,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-07-15,2022,07,15,73.4,4,67.3,4,1022.0,4,19.7,4,999.9,0,10.2,4,11.7,999.9,76.5,*,71.1,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-04-17,2022,04,17,58.2,4,44.4,4,1031.8,4,29.5,4,999.9,0,6.3,4,9.7,999.9,62.6,*,56.3,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-04-23,2022,04,23,56.8,4,45.3,4,1011.4,4,9.1,4,999.9,0,15.5,4,21.4,999.9,61.3,*,52.3,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-07-28,2022,07,28,75.2,4,66.9,4,1027.3,4,25.0,4,999.9,0,4.4,4,5.8,999.9,78.8,*,71.1,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-08-17,2022,08,17,75.3,4,61.7,4,1029.2,4,26.9,4,999.9,0,7.3,4,9.7,999.9,79.0,*,73.6,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-07-10,2022,07,10,69.8,4,60.4,4,1027.5,4,25.2,4,999.9,0,4.9,4,7.8,999.9,74.1,*,65.1,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-07-12,2022,07,12,72.9,4,69.4,4,1028.8,4,26.5,4,999.9,0,6.8,4,9.7,999.9,75.9,*,70.5,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-08-07,2022,08,07,74.8,4,69.3,4,1020.0,4,17.8,4,999.9,0,9.7,4,11.7,999.9,78.1,*,73.4,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-05-24,2022,05,24,62.6,4,61.7,4,1026.5,4,24.2,4,999.9,0,10.2,4,11.7,999.9,63.7,*,61.7,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-07-27,2022,07,27,76.1,4,68.2,4,1025.9,4,23.7,4,999.9,0,6.3,4,9.7,999.9,80.1,*,74.5,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-04-13,2022,04,13,59.0,4,53.0,4,1007.7,4,5.4,4,999.9,0,23.3,4,27.2,999.9,62.2,*,57.4,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-07-13,2022,07,13,73.5,4,68.4,4,1029.2,4,27.0,4,999.9,0,8.7,4,11.7,999.9,75.6,*,72.1,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-05-08,2022,05,08,63.9,4,59.5,4,1024.1,4,21.9,4,999.9,0,10.7,4,13.6,999.9,66.2,*,62.4,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-06-03,2022,06,03,66.8,4,63.4,4,1017.7,4,15.5,4,999.9,0,8.7,4,13.6,999.9,67.6,*,65.5,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-08-21,2022,08,21,75.2,4,68.9,4,1025.7,4,23.3,4,999.9,0,5.3,4,7.8,999.9,77.2,*,73.2,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-04-28,2022,04,28,62.3,4,60.7,4,1005.6,4,3.3,4,999.9,0,9.7,4,13.6,999.9,62.6,*,61.9,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-07-22,2022,07,22,76.0,4,72.7,4,1025.9,4,23.7,4,999.9,0,7.3,4,7.8,999.9,79.2,*,73.9,*,0.0,I,999.9,0,0,0,0,0,0
085020,99999,2022-06-02,2022,06,02,65.8,4,63.2,4,1018.1,4,15.9,4,999.9,0,8.3,4,9.7,999.9,68.4,*,64.0,*,0.0,I,999.9,0,0,0,0,0,0
